Id,Input,Label
10849,-1.0235+0.23685i,2
10850,-0.78686+0.76874i,1
10851,-0.28076+0.78106i,3
10852,0.72759+0.73593i,1
10853,-1.0686+1.0355i,3
10854,0.39449-0.24039i,3
10855,0.6614+0.67924i,1
10856,0.36264+1.0163i,2
10857,-0.15958-0.1688i,3
10858,-0.63079-0.73508i,1
10859,0.85955-1.0132i,2
10860,-0.91473-0.19886i,2
10861,-0.76608-0.66193i,1
10862,0.73522+0.73912i,1
10863,-1.0421-0.99216i,2
10864,0.84296-0.65527i,1
10865,-0.68725+0.76573i,1
10866,0.98407+0.524i,2
10867,-0.41129-0.17413i,3
10868,0.064404+0.82077i,3
10869,-0.96083+0.025758i,3
10870,0.67299+0.65141i,1
10871,-0.7453+0.7353i,1
10872,0.2184-0.33477i,2
10873,-0.8945-0.14538i,3
10874,0.6831+0.81728i,1
10875,0.32499-0.97365i,2
10876,-0.69884-0.68782i,1
10877,-1.1183+1.0416i,2
10878,0.40489+0.9972i,2
10879,-0.22295-0.39874i,2
10880,-0.69994-0.75852i,1
10881,-0.88989+1.0222i,2
10882,-0.31522-0.94926i,2
10883,-0.34398-0.97571i,2
10884,0.93101-0.83083i,2
10885,0.74491+0.80157i,1
10886,-0.39327-0.99497i,2
10887,0.63121+0.7492i,1
10888,-0.71448-0.71149i,1
10889,-1.0995+0.44029i,3
10890,0.81605+0.27976i,2
10891,0.88782-0.89643i,2
10892,-1.0862-0.081402i,3
10893,-1.0691+1.0657i,3
10894,-0.34211+0.9413i,2
10895,0.39961+0.87676i,3
10896,0.079001-1.0917i,3
10897,0.40377-0.28076i,2
10898,0.27941-0.32043i,2
10899,-0.27411+0.26444i,2
10900,-0.71491-1.0497i,3
10901,-0.63717+0.67208i,1
10902,-1.1431+0.10554i,3
10903,-0.34737-0.28583i,2
10904,0.87279-0.34904i,2
10905,0.86649+0.76775i,1
10906,-0.70796+0.61943i,1
10907,0.23375+0.4467i,2
10908,-0.67873+0.72285i,1
10909,0.16984+0.931i,2
10910,0.7317-0.094003i,3
10911,-0.21455-0.55653i,3
10912,-0.34226+0.34082i,2
10913,1.1157+0.10938i,3
10914,-0.23589+0.60897i,3
10915,-0.29865-0.32036i,2
10916,-0.36465-0.36259i,2
10917,0.97412-0.9146i,2
10918,-1.0674-0.99608i,3
10919,0.65076+1.1439i,3
10920,0.72444+0.61559i,1
10921,0.69579+0.65921i,1
10922,-0.23452+1.0576i,3
10923,-0.59046+0.65995i,1
10924,-1.0886-0.32205i,2
10925,0.71793+0.75845i,1
10926,-0.68001+0.66268i,1
10927,-0.35999-0.14284i,3
10928,0.83807+0.2213i,3
10929,-0.70625-0.71918i,3
10930,0.081413-0.14628i,3
10931,-0.70031-0.70407i,1
10932,1.1262+0.73761i,3
10933,0.27001-0.39241i,2
10934,-0.78431+0.95892i,2
10935,0.12176+0.091574i,3
10936,-0.39824+1.0453i,2
10937,0.25125-0.39571i,3
10938,0.60247-0.71909i,1
10939,0.2211+0.28424i,2
10940,0.21071+0.93371i,2
10941,-0.22528+0.95979i,2
10942,0.36603+0.42943i,2
10943,-0.94654+0.36513i,2
10944,-0.76166-0.7898i,1
10945,-0.75699-0.19042i,3
10946,0.48547+1.0369i,3
10947,0.55334-1.103i,3
10948,-0.66135+0.64043i,1
10949,-1.0152-0.76489i,3
10950,-0.36216+0.7158i,3
10951,0.95995-0.98249i,2
10952,0.7193+0.60484i,1
10953,0.94125+0.3614i,2
10954,-0.24658+0.93707i,2
10955,-0.78838-0.59534i,1
10956,0.49447-1.0067i,3
10957,-0.51034+0.78734i,3
10958,1.1341+0.77732i,3
10959,-0.3715+0.93213i,2
10960,-1.0362+0.38245i,2
10961,0.64079-0.72613i,1
10962,-0.65783-0.80651i,1
10963,0.49926+1.1826i,3
10964,-0.61289+0.70353i,1
10965,0.87032+0.72667i,3
10966,0.76446-0.6605i,3
10967,-0.6236+0.67485i,1
10968,0.7322+0.21209i,3
10969,-1.0851+1.0301i,3
10970,0.97011-0.30289i,2
10971,0.11683-0.12603i,3
10972,0.79568-0.60192i,1
10973,0.7845-0.64162i,1
10974,0.25766+0.42681i,2
10975,-0.58167-1.1143i,3
10976,0.31087-0.31912i,2
10977,-0.1379+1.0357i,3
10978,0.33971+0.80381i,3
10979,-0.52044-0.39819i,3
10980,-0.91589+0.81867i,2
10981,-0.74368+0.70538i,1
10982,-0.78097+0.64043i,1
10983,-1.1852-0.71463i,3
10984,0.68343+0.7693i,1
10985,0.098019+1.1054i,3
10986,0.77181-0.72619i,1
10987,0.57008+1.1345i,3
10988,-0.64505-0.73903i,1
10989,0.12575+0.46692i,3
10990,0.84499+0.30112i,2
10991,-0.86328+0.67932i,1
10992,-0.86233-0.27045i,2
10993,-0.7351+0.84053i,1
10994,0.37721+0.84426i,2
10995,-0.7917-0.77725i,1
10996,0.42883-0.045556i,3
10997,-1.0115-1.0244i,2
10998,-0.87414-0.86683i,2
10999,0.77569-0.69656i,1
11000,-0.74908+0.82454i,1
11001,-1.075+0.4878i,3
11002,0.40029-0.2645i,2
11003,1.0475-0.83882i,3
11004,0.77508-0.75373i,1
11005,1.2236-0.79283i,3
11006,-0.99285+0.42058i,3
11007,-0.63088+0.60477i,1
11008,-0.53585+1.0666i,3
11009,0.88881-0.99876i,2
11010,0.41709-0.99611i,2
11011,-0.74026+0.75175i,1
11012,-0.64718-0.74899i,3
11013,-0.64363-0.65377i,1
11014,-0.9894+0.38909i,2
11015,-0.235-0.075712i,3
11016,-0.80006-0.7538i,1
11017,-0.99594-0.89223i,2
11018,-1.0769-0.34408i,2
11019,0.68515+0.59242i,1
11020,0.70261+0.83071i,1
11021,-0.29171+0.36199i,2
11022,1.0455-0.33763i,2
11023,-0.13836-0.76439i,3
11024,-0.73966-0.68874i,1
11025,-0.70226+0.75729i,1
11026,0.68737-0.68924i,1
11027,-0.26354-0.36498i,2
11028,0.87951+0.94396i,2
11029,0.45477-0.9643i,2
11030,-0.28817+0.45559i,3
11031,-0.73812-0.65095i,1
11032,0.68347+0.70553i,1
11033,1.0803-0.81463i,3
11034,0.17911+0.35372i,2
11035,-0.65528-0.72166i,1
11036,-0.67095-0.68666i,1
11037,-0.64816-0.78716i,1
11038,0.64754+0.53668i,1
11039,0.67316-0.76649i,1
11040,0.31458-0.95391i,2
11041,-0.6966-0.68201i,1
11042,0.27812+0.97018i,2
11043,0.82425-0.74899i,1
11044,-0.22348+0.3549i,2
11045,-0.82115-0.69569i,1
11046,0.76377-0.68304i,1
11047,-0.94319+0.89304i,2
11048,0.76222+0.57529i,1
11049,0.69784-0.65274i,1
11050,0.25132-0.26889i,2
11051,0.72011+0.74765i,1
11052,0.72926-0.81243i,1
11053,0.4116-0.26586i,2
11054,0.59338-0.73287i,1
11055,0.86696+0.31565i,2
11056,0.32955-0.9477i,2
11057,0.6885+0.6554i,1
11058,-0.85008-1.0123i,2
11059,-0.8916+0.13806i,3
11060,-0.67035-0.61037i,1
11061,0.61172+0.59832i,1
11062,-1.0637+0.21863i,2
11063,-0.68947+0.7898i,1
11064,-0.20676-0.29747i,2
11065,-1.0141+1.0676i,2
11066,-0.66968+0.62863i,1
11067,0.80537+0.78644i,3
11068,-0.67402-0.70226i,1
11069,-0.27968+0.26546i,2
11070,0.89487+0.11781i,3
11071,-0.70178-0.69973i,1
11072,-0.70554+0.70716i,1
11073,0.44951-0.51027i,3
11074,-0.62669+0.75067i,1
11075,0.41036+0.40124i,3
11076,-0.76753+0.80918i,3
11077,0.81611+0.7264i,1
11078,0.83852-0.65401i,1
11079,0.72087+0.64754i,1
11080,1.0917+0.14484i,3
11081,-0.91292-0.21895i,2
11082,-0.32381+0.92322i,2
11083,1.0361-0.18722i,3
11084,-0.7798+0.7303i,1
11085,-0.74788+0.78979i,1
11086,0.64659+0.61912i,1
11087,-0.32181+1.0365i,2
11088,1.1439+1.0138i,3
11089,0.30754+0.30513i,2
11090,0.71146+0.74566i,3
11091,0.71984-0.59133i,1
11092,-0.70032+0.70058i,1
11093,-0.70795-0.12846i,3
11094,0.61042-0.15004i,3
11095,-0.16591+0.25713i,3
11096,-0.61811-0.66423i,1
11097,-0.69063-0.71826i,1
11098,0.25477+0.9799i,2
11099,0.7255-0.75873i,1
11100,0.94401+0.22076i,2
11101,-0.75053-0.6305i,1
11102,-0.65721-0.58173i,1
11103,0.42341-0.32792i,2
11104,-0.72144+0.69564i,1
11105,0.74741-0.74875i,1
11106,0.7992-0.38298i,3
11107,0.76178+0.48713i,3
11108,-0.72787+0.6421i,1
11109,1.0644-1.0269i,3
11110,-0.7174+0.73449i,1
11111,0.77557-0.50245i,3
11112,0.71218-0.74814i,1
11113,0.60969+1.0972i,3
11114,-0.844+0.7735i,3
11115,-1.025-0.32162i,3
11116,-0.30873+0.88588i,2
11117,0.7073-0.65719i,1
11118,-0.9011+0.28934i,2
11119,0.11461+0.12391i,3
11120,-0.66629+0.63399i,1
11121,0.83601+0.68885i,1
11122,0.93389-0.36011i,2
11123,0.27155+0.14106i,2
11124,0.35882+0.96311i,2
11125,-0.61591-0.74524i,3
11126,0.9543-1.002i,2
11127,-0.58902-0.70618i,1
11128,0.4071-0.97807i,3
11129,1.0503-0.3883i,2
11130,0.70972+0.19813i,3
11131,-0.6583+0.73084i,1
11132,0.32764-1.0105i,2
11133,0.35632-0.91953i,2
11134,0.71902+0.60893i,1
11135,0.71949+0.16835i,3
11136,1.1571-0.45629i,3
11137,0.68462+0.74643i,1
11138,1.0458+0.91653i,2
11139,-0.25099+1.0129i,2
11140,1.0051-0.27694i,2
11141,0.84714+0.68071i,1
11142,-1.0932+0.97985i,3
11143,0.757-0.67582i,1
11144,-1.1173-0.39038i,3
11145,0.3808-0.98427i,2
11146,0.64668+0.76951i,1
11147,0.38451+0.13741i,3
11148,0.88482+0.26699i,2
11149,-1.1049-0.81298i,3
11150,0.3243+0.98674i,2
11151,-0.3723+0.95166i,2
11152,-0.58167-0.31304i,3
11153,-0.29998-0.96936i,2
11154,-1.0321+0.19964i,3
11155,0.799+0.79597i,3
11156,0.6734+0.6083i,1
11157,0.98036+0.89753i,2
11158,0.34766-0.79881i,2
11159,-0.30261-0.95182i,2
11160,0.26259+0.043488i,3
11161,-0.66752-0.66261i,1
11162,0.7128-0.74591i,1
11163,0.90754+0.28814i,2
11164,0.065954-0.79334i,3
11165,0.72183+0.11726i,3
11166,0.73211+0.15774i,3
11167,-0.41208-0.72019i,3
11168,0.49191-0.90034i,3
11169,1.0126-0.16728i,3
11170,-0.91699+0.98042i,2
11171,-0.98008-0.81652i,3
11172,-0.29171+0.37757i,2
11173,0.43709-0.2063i,3
11174,-0.15142+1.0688i,3
11175,0.30758-0.30045i,2
11176,0.28159-0.5585i,3
11177,0.35016+0.38987i,2
11178,0.38332-0.42571i,2
11179,-0.84643+0.93167i,2
11180,1.0568-0.73158i,3
11181,-0.63865+0.75448i,1
11182,-0.70179+0.71708i,1
11183,-1.0373+0.88469i,2
11184,-1.0416-0.33659i,2
11185,-1.2066-0.3126i,3
11186,0.62873+0.68881i,1
11187,-0.34796-0.99758i,2
11188,-0.39669+1.0872i,3
11189,-0.33043+0.81261i,2
11190,0.63031-0.66231i,1
11191,-0.68364-0.75096i,1
11192,0.64678-0.69354i,1
11193,-0.75779+0.63268i,1
11194,-0.99422-0.42667i,2
11195,0.86163+0.33229i,2
11196,-0.42764-0.64901i,3
11197,0.78536+1.045i,3
11198,-0.32209-0.29993i,2
11199,0.34718+0.93467i,2
11200,0.089378+0.72406i,3
11201,0.75665-0.84357i,1
11202,0.96245-0.96447i,2
11203,0.33691-0.22315i,2
11204,0.33686+0.29727i,2
11205,0.94349-0.87786i,2
11206,0.81056+0.77902i,1
11207,-0.76672-0.72217i,1
11208,0.82124+0.80536i,1
11209,-0.37046-0.94892i,2
11210,-0.92004+0.30385i,2
11211,-0.64593-0.7982i,1
11212,-0.83894+0.35724i,2
11213,0.72371+0.48819i,1
11214,0.89074-0.35362i,2
11215,0.44831+1.1471i,3
11216,0.69669-0.82864i,3
11217,-0.37447+0.7872i,3
11218,-0.72488+0.033252i,3
11219,-0.78916+0.5441i,1
11220,-0.23765-0.29932i,2
11221,-0.39341-0.16869i,3
11222,-0.22259+0.48098i,3
11223,-0.69172-0.57881i,1
11224,-0.28994+0.23141i,2
11225,-0.24781+0.46612i,3
11226,-1.0108-0.98686i,3
11227,0.77235-0.74151i,1
11228,0.80596+0.11548i,3
11229,0.68833+0.62747i,1
11230,-0.82505-0.32123i,2
11231,0.68616+0.66792i,3
11232,-0.40892+0.33805i,2
11233,0.65002+0.71293i,1
11234,-0.4008-0.34634i,2
11235,0.83101+0.44971i,3
11236,0.65091+0.79422i,1
11237,-0.90464+0.33695i,2
11238,-0.41893+0.40781i,3
11239,-0.53428-0.51006i,3
11240,0.90699+1.0419i,2
11241,-0.61472-0.76867i,1
11242,1.079-1.1817i,3
11243,0.66289+0.72585i,1
11244,-0.97287-0.32071i,2
11245,0.99616+0.51587i,3
11246,-0.3932+0.98882i,2
11247,-1.084+0.55116i,3
11248,0.96873-0.27317i,2
11249,-0.28501-0.38384i,2
11250,0.98382+0.31623i,2
11251,0.68265-0.72924i,1
11252,-0.62775-1.088i,3
11253,0.34543-0.94009i,2
11254,1.0639+0.78903i,3
11255,0.93949-0.36584i,2
11256,0.61454+0.44255i,3
11257,0.58336+0.0093279i,3
11258,0.086297+0.38798i,3
11259,-0.64768+0.51103i,1
11260,-0.93799+0.34016i,2
11261,-0.51833-0.07864i,3
11262,-0.65757+0.65122i,1
11263,-0.28097-0.23726i,2
11264,-0.29297-0.90001i,2
11265,0.74686-0.76503i,1
11266,0.79557+0.70537i,1
11267,0.52866-0.8262i,1
11268,-0.90592-0.3934i,2
11269,-1.0882+0.14042i,3
11270,-0.73448+0.61414i,1
11271,-0.23355+0.39237i,2
11272,0.22904+1.0331i,2
11273,-0.19938-0.75937i,3
11274,0.62082-0.68407i,1
11275,-0.59981+0.69024i,1
11276,-1.0681+0.51565i,3
11277,-0.33697-0.38877i,2
11278,-0.67182-0.59162i,1
11279,0.98722+0.44027i,2
11280,0.62299+0.77017i,1
11281,-1.062-0.59868i,3
11282,0.68964+0.64739i,1
11283,-1.0005+0.41356i,2
11284,-0.75499-0.63699i,1
11285,-0.47665+0.73595i,3
11286,0.94319+0.9326i,2
11287,-0.10715+0.99544i,3
11288,0.74006+0.71011i,1
11289,-0.62212+0.7586i,1
11290,-0.14924-0.40025i,3
11291,0.41576-0.36189i,3
11292,-0.57267+0.15083i,3
11293,-0.83744+0.75313i,1
11294,-0.74723-0.76725i,1
11295,0.73083+0.67759i,1
11296,0.68368-0.62117i,1
11297,-0.96782-0.97036i,2
11298,1.0989-0.73733i,3
11299,1.1304+0.24547i,3
11300,0.99716+0.7829i,3
11301,-0.33928+0.92215i,2
11302,-0.65637+0.6133i,1
11303,-0.67755-0.78002i,1
11304,0.55444+0.64305i,1
11305,0.92255-0.41854i,2
11306,0.71135+0.65891i,1
11307,-0.92512+1.0009i,2
11308,0.58322-0.7393i,1
11309,-0.87308+0.5791i,3
11310,0.72004-1.0452i,3
11311,-0.73334+0.74602i,1
11312,-0.17661+0.42188i,3
11313,-0.41432+0.76695i,3
11314,0.59791-0.77485i,1
11315,1.0744+0.8883i,2
11316,-0.70369-0.63951i,1
11317,0.28721+0.28948i,2
11318,0.46083+1.0564i,3
11319,0.36621-0.21815i,2
11320,0.76297+0.75107i,3
11321,0.98458-0.29589i,2
11322,-0.95311+1.005i,2
11323,-0.34735-0.18451i,2
11324,1.0699+0.87071i,3
11325,-0.17554-0.91243i,2
11326,-0.76067-0.79159i,1
11327,1.2009-0.49495i,3
11328,-0.76015-0.6152i,1
11329,-1.0216+1.0584i,2
11330,-0.20768+1.0663i,2
11331,0.46974-0.91751i,2
11332,-0.15612+0.90649i,3
11333,-0.17848-0.98423i,3
11334,-0.9787+0.98974i,2
11335,0.77091+0.12699i,3
11336,0.77178+0.87276i,3
11337,0.98032-0.094255i,3
11338,0.64011+0.67207i,1
11339,-0.74387+0.70692i,1
11340,-0.27568-0.3495i,2
11341,-0.66105+0.7375i,1
11342,-0.76929-0.62672i,1
11343,-0.7408-0.6348i,1
11344,0.72576-0.65432i,1
11345,-0.5257+1.176i,3
11346,1.1951+1.0791i,3
11347,-0.65456+0.71232i,1
11348,0.58874+0.75999i,1
11349,0.464-0.73559i,3
11350,-0.96377+0.90554i,2
11351,0.64976-0.78136i,3
11352,0.48777+0.42004i,2
11353,-0.33184+0.22475i,2
11354,-1.1225-0.67323i,3
11355,-0.93276+0.41473i,2
11356,-0.7297-0.6561i,3
11357,-0.74052+0.70232i,1
11358,-0.66092-0.73048i,3
11359,0.35505-0.26596i,2
11360,-0.37611+0.12194i,3
11361,-0.76251-0.67217i,1
11362,-0.93211-0.29171i,2
11363,0.32147+0.39985i,2
11364,-0.95791-0.30452i,2
11365,-0.80489+0.78127i,1
11366,-0.89548-0.12895i,3
11367,-0.78784-0.79605i,3
11368,-0.33438+0.30503i,2
11369,-0.28868+1.0164i,2
11370,0.85906-1.0522i,2
11371,0.94407+1.0019i,2
11372,-0.43407-0.78307i,3
11373,1.0725+0.19257i,3
11374,-0.94574-0.352i,2
11375,-0.93698+0.2215i,2
11376,0.62468+0.65246i,1
11377,0.37416+0.8927i,2
11378,0.316-0.42677i,2
11379,0.85611+0.37488i,2
11380,-0.84505-0.67832i,3
11381,-0.71128-0.79936i,1
11382,-0.35775-0.31022i,2
11383,0.96218+1.0683i,2
11384,-1.0873+0.20775i,3
11385,-0.66201-0.62967i,1
11386,-0.16897+1.103i,3
11387,0.10361-0.8478i,2
11388,-0.9573-0.11533i,3
11389,-0.20312+0.84552i,3
11390,-1.0352-1.1801i,2
11391,-0.86153+0.27383i,2
11392,-0.67663-0.72027i,1
11393,-1.0853-0.95431i,3
11394,0.74493-0.79987i,1
11395,0.72671-0.75029i,1
11396,0.58928+0.72556i,1
11397,-0.88237-0.95942i,2
11398,-0.75889-0.68979i,1
11399,-0.50214+0.96381i,2
11400,0.90091+0.95335i,2
11401,0.73067-0.73121i,1
11402,0.54169-1.1173i,3
11403,0.32775+0.97129i,2
11404,-0.7681+0.9027i,1
11405,-0.35328+0.27948i,2
11406,-0.47916-0.28965i,2
11407,0.77496+0.77938i,1
11408,-0.98518-0.32339i,2
11409,0.43665-1.1614i,3
11410,0.32608-0.38506i,2
11411,0.55282+0.64519i,1
11412,-0.74097-0.14025i,3
11413,-0.68922-0.64412i,1
11414,0.74894-0.61544i,1
11415,0.75961-0.63043i,1
11416,-0.86566-0.42173i,2
11417,0.73734+0.17942i,3
11418,0.69517+0.71439i,1
11419,-0.98204-0.34784i,2
11420,0.99938+0.258i,2
11421,-0.71343+0.67296i,1
11422,0.22759+0.58927i,3
11423,0.30664-0.27952i,2
11424,0.17539-0.27832i,3
11425,-0.073759+0.34974i,3
11426,0.30004+0.93007i,2
11427,-0.48477-1.0834i,2
11428,0.75223-0.71678i,1
11429,0.72584+0.73046i,1
11430,-0.7643+1.1245i,3
11431,-0.35913-0.89653i,2
11432,-0.73272+0.73945i,1
11433,-0.85652-0.72838i,1
11434,-0.83122+0.98674i,2
11435,0.6903+0.68946i,1
11436,0.6814+0.73863i,1
11437,0.58918-0.77479i,1
11438,-0.48896-0.9872i,3
11439,-0.641+0.5982i,1
11440,0.67825-0.69319i,1
11441,0.65365-0.64922i,1
11442,0.87523+0.95044i,2
11443,0.90489+0.36684i,2
11444,-0.43314+1.0236i,3
11445,-0.73182-0.64758i,1
11446,0.29914-0.96373i,2
11447,-0.79288+0.66395i,1
11448,0.28653+0.97279i,2
11449,-0.71999-0.74335i,1
11450,0.63006+0.72815i,1
11451,-0.9773-1.1562i,3
11452,-0.65447+0.71881i,1
11453,0.80839+0.75528i,1
11454,1.0659+0.28518i,3
11455,-0.70792+0.70077i,1
11456,-0.51159+0.84677i,3
11457,0.33345+0.20546i,2
11458,-1.0317+1.0692i,3
11459,0.14173-0.18i,3
11460,0.73099+0.090072i,3
11461,0.43122-0.74554i,3
11462,0.86602-0.69719i,1
11463,-0.37337+1.0533i,3
11464,-1.2481-0.21118i,3
11465,0.64833-0.71864i,1
11466,-0.15803-0.48038i,3
11467,-0.82285+0.67398i,1
11468,-0.63891+0.7192i,1
11469,-0.40865-1.0561i,3
11470,-0.72839+0.752i,1
11471,-0.40427+0.18276i,2
11472,-0.92889-1.1099i,3
11473,-0.69189-0.74714i,1
11474,0.30319+0.84131i,2
11475,-0.58964+0.75213i,1
11476,0.97999+0.96954i,2
11477,-0.64358-0.42184i,3
11478,1.1162-0.84412i,2
11479,-0.62196+0.83991i,1
11480,0.68064-0.72008i,1
11481,0.2416+1.0876i,3
11482,-0.34251+1.1153i,2
11483,-0.70873+0.76442i,1
11484,1.1383+0.73874i,3
11485,0.33162-0.94344i,2
11486,0.8303+1.039i,3
11487,0.64502-0.8132i,1
11488,0.129+0.76149i,3
11489,-0.79192+0.52757i,1
11490,-0.82326+0.68961i,1
11491,-0.30398+1.0543i,2
11492,-0.68971+0.77117i,1
11493,-0.2792-0.30603i,2
11494,0.13841+0.002954i,3
11495,0.68803+0.64747i,1
11496,0.87082-0.27486i,2
11497,0.37914+1.1144i,3
11498,1.0138-0.30962i,2
11499,0.93698+0.47347i,2
11500,-0.66572-0.87161i,1
11501,0.12379+0.86316i,3
11502,0.75885+0.75326i,1
11503,0.86613-0.89945i,2
11504,0.7793+0.77656i,1
11505,0.70121-0.68014i,1
11506,-0.63641+0.78114i,1
11507,-0.77986+0.80054i,1
11508,0.62203-0.73149i,1
11509,-1.0332+1.0909i,2
11510,0.63528-0.6837i,1
11511,0.7905+0.96757i,2
11512,0.41912-0.30034i,2
11513,-1.0467+0.9354i,2
11514,-0.55236-0.11932i,3
11515,-0.25708+0.9657i,2
11516,-0.68597-0.66266i,1
11517,-0.81101+0.097517i,3
11518,0.27178-1.0823i,2
11519,0.30801+0.31373i,2
11520,0.78803+0.59324i,1
11521,0.94062+0.31509i,2
11522,0.98303-0.49582i,2
11523,-0.97811-0.30873i,2
11524,0.77685+0.66698i,1
11525,-0.98797-0.9144i,2
11526,-0.17002-0.15655i,3
11527,0.13015-0.5555i,3
11528,-0.84858+0.34068i,3
11529,-0.63185-0.73401i,3
11530,-1.0645-0.96567i,2
11531,0.38658+0.23324i,2
11532,0.526-0.078131i,3
11533,-0.45119-0.65815i,3
11534,0.81492-0.4396i,3
11535,0.85059-0.41911i,3
11536,-0.64792+0.694i,1
11537,-0.88085+0.95397i,2
11538,-0.67403+0.72466i,1
11539,-0.97461+0.94859i,2
11540,0.35794-0.40079i,2
11541,-0.70233+0.68324i,1
11542,0.62263+0.71121i,1
11543,0.53485+0.81312i,3
11544,-0.72337+0.67812i,1
11545,1.005+0.43508i,2
11546,-0.52595+0.46631i,3
11547,0.73058-0.70824i,1
11548,-0.13129-0.51134i,3
11549,0.95318+0.94408i,2
11550,0.19383+1.039i,2
11551,-0.28374-0.42499i,2
11552,0.74574-0.69001i,1
11553,-1.0156-0.29389i,2
11554,-0.71655-0.66139i,1
11555,1.1797-0.045552i,3
11556,0.16695+0.18554i,3
11557,-0.94856+0.30464i,2
11558,0.14717+0.18418i,3
11559,0.88673-0.94859i,2
11560,0.33459-0.33486i,2
11561,-0.81112+0.43319i,3
11562,0.76505+0.74271i,1
11563,-0.87435+0.25628i,2
11564,0.95729-0.83846i,2
11565,0.79768+0.8282i,1
11566,-1.0454-1.1262i,3
11567,-0.26129-0.45106i,2
11568,1.06-0.91348i,2
11569,0.65627-0.63378i,1
11570,-1.0868+1.0478i,3
11571,-0.83334-1.0544i,3
11572,0.63166+0.80675i,1
11573,0.63426+0.82098i,1
11574,1.0105-0.37484i,2
11575,-0.94403-0.33596i,2
11576,1.0861-0.17547i,2
11577,-0.72315-0.54846i,1
11578,-1.1035+0.82817i,3
11579,-0.78001-0.73694i,1
11580,0.87467-0.76225i,3
11581,-0.60127-0.75145i,1
11582,-0.67424-0.66166i,1
11583,0.068851+1.0271i,3
11584,-0.78587+0.75902i,1
11585,-0.741-0.44309i,3
11586,-0.69152+0.684i,1
11587,0.90988-0.54226i,3
11588,-0.81704+0.68745i,1
11589,-0.31231-0.91065i,2
11590,0.86214-1.0085i,2
11591,-0.68155-0.70951i,1
11592,0.66893+0.69826i,1
11593,0.69593-0.62503i,1
11594,0.8608-0.20122i,2
11595,0.93157+0.9513i,2
11596,0.41892-0.48244i,3
11597,0.85429+0.72831i,1
11598,-0.5784+0.64293i,1
11599,-0.85797-0.96975i,2
11600,-0.68107-0.71112i,1
11601,0.9858+0.91091i,2
11602,-1.1194-0.88907i,3
11603,-0.73225-0.71645i,1
11604,-1.0294-1.1572i,2
11605,0.33247+0.39447i,2
11606,0.50081+0.79148i,3
11607,-0.69503-0.83006i,1
11608,0.14518+0.79884i,3
11609,-0.95266-1.1001i,2
11610,0.68053+0.76368i,1
11611,-0.71038+0.73514i,1
11612,-0.74024-0.50525i,3
11613,0.62676-0.75295i,1
11614,0.63513-0.70399i,1
11615,-0.78449+1.0276i,3
11616,-0.28358+0.98198i,2
11617,0.88336+0.29123i,2
11618,-1.1065+0.43607i,3
11619,0.53555-0.26889i,3
11620,-0.91505-0.8412i,3
11621,-0.74255-0.6748i,1
11622,0.67638-0.56515i,1
11623,-1.0859+0.48994i,3
11624,0.9542+0.23635i,2
11625,0.44062+0.2366i,2
11626,-0.55504+0.81256i,3
11627,0.12338+0.92336i,3
11628,0.75535-0.44432i,3
11629,-0.98754+1.0126i,2
11630,1.0513+0.87654i,3
11631,-0.13231+0.80445i,3
11632,0.58441+0.61408i,1
11633,0.97763-0.4663i,3
11634,0.64845-0.67674i,1
11635,0.59603+0.67203i,1
11636,-0.73658-0.6302i,1
11637,-0.43725+1.1316i,3
11638,0.77962-0.55199i,3
11639,0.089372-0.46811i,3
11640,-0.7516+0.65851i,1
11641,1.0333-0.71149i,3
11642,0.29946-0.44304i,2
11643,0.19773+0.17644i,2
11644,-0.97547+1.0203i,2
11645,-0.812+0.9269i,2
11646,1.0333+0.35137i,3
11647,0.77925-0.43891i,3
11648,0.75714+0.58214i,1
11649,0.75941+0.7943i,1
11650,-0.75434+0.7471i,1
11651,-0.76135-1.1321i,3
11652,0.73717+1.0514i,3
11653,-0.65056-0.6411i,1
11654,0.33889+0.32318i,2
11655,0.64181-0.65836i,1
11656,0.34205+0.48558i,2
11657,-0.67336-0.76077i,1
11658,-0.67569+0.67633i,1
11659,0.6366+0.603i,1
11660,0.93586-0.99551i,2
11661,-0.72787-0.6957i,3
11662,-0.16634-1.0996i,3
11663,-0.39615-0.90501i,2
11664,-1.0507-0.29446i,3
11665,0.35283-0.2493i,2
11666,-0.9719+0.81281i,2
11667,0.96111-0.96318i,2
11668,-0.94243+0.28232i,2
11669,-0.21962+0.74729i,3
11670,-0.7016+0.67135i,1
11671,-1.1032-0.35094i,2
11672,-0.65337-0.67987i,1
11673,-0.70076+0.73666i,1
11674,-0.6462-0.80697i,1
11675,0.59729-0.76137i,1
11676,0.93345-0.95665i,2
11677,-1.0535+0.33852i,2
11678,-0.95622-1.0683i,2
11679,0.67855-0.71466i,1
11680,-0.26754+0.25649i,2
11681,-0.66925+0.74986i,1
11682,0.21963-0.26674i,2
11683,0.24748-0.31552i,2
11684,-0.86847-0.80293i,1
11685,0.21424-1.0334i,2
11686,-1.0561+0.33281i,2
11687,0.28612+0.96643i,2
11688,1.0851-0.70196i,3
11689,-0.62648+0.63822i,1
11690,-1.0068-0.3617i,2
11691,-0.54111-0.8769i,3
11692,-0.19464+0.30805i,2
11693,-0.88964-1.1272i,3
11694,-0.39901-1.1344i,3
11695,-0.91535-0.46858i,2
11696,-0.78619+0.78449i,3
11697,0.72935-0.74575i,1
