Id,Input
1035,-0.84424-0.82765i
1036,0.45351-0.23097i
1037,0.61814-0.7643i
1038,0.22941-0.8706i
1039,0.85677-0.7408i
1040,1.0277-0.31367i
1041,-0.66201-1.0946i
1042,-0.79209-0.75927i
1043,0.27672-0.4772i
1044,-1.1939-0.88125i
1045,-0.38259-0.28395i
1046,1.1721+0.17802i
1047,0.1434+0.79958i
1048,-0.77644-0.72773i
1049,-1.1336+1.086i
1050,0.867+0.22574i
1051,-0.40201+1.038i
1052,-0.84076-0.91586i
1053,0.2909-0.89767i
1054,0.45524-0.78599i
1055,0.7626-0.71979i
1056,-0.5411+0.70735i
1057,0.76673+0.59697i
1058,-1.0014-0.95808i
1059,0.70546+0.66805i
1060,-0.72044+0.80995i
1061,1.0933-0.47796i
1062,0.12079+0.10065i
1063,-0.99594-0.37918i
1064,0.86261-0.87749i
1065,-0.92233+0.22615i
1066,-0.78442+0.14466i
1067,-0.1564+0.80972i
1068,0.44701+0.86743i
1069,0.75433+0.80558i
1070,-0.6075-0.80887i
1071,-0.45142+0.67396i
1072,-0.64584-0.59729i
1073,0.43963-0.60576i
1074,-1.0616+1.1101i
1075,0.33595+0.41453i
1076,-0.29893+0.86336i
1077,-0.58596+0.62995i
1078,0.89794-0.78963i
1079,-0.30819-0.89352i
1080,-0.28533+0.21163i
1081,-0.84673+0.16875i
1082,0.72831+0.67653i
1083,-0.8842-0.45962i
1084,-0.67879-0.85274i
1085,-0.75782-0.64074i
1086,0.62907-0.6906i
1087,0.24006-1.1157i
1088,-0.79963+0.68443i
1089,0.9318-0.84167i
1090,0.2132+1.0618i
1091,0.99064+0.25244i
1092,0.50002+0.35536i
1093,0.71274+0.71807i
1094,0.71247-0.76199i
1095,0.098452+0.72571i
1096,-0.71008+0.1926i
1097,0.41718+0.16992i
1098,-0.89636-1.0115i
1099,-0.7179+0.60268i
1100,-0.28627-0.23058i
1101,0.040938+1.0947i
1102,-1.0269+0.52727i
1103,-0.41595+0.44479i
1104,-0.55939-0.75662i
1105,-0.27262+0.91773i
1106,-0.85435+1.0084i
1107,0.96664-1.0486i
1108,0.68661-0.74293i
1109,-0.68572+0.60552i
1110,0.70775-0.68731i
1111,0.79027+0.76377i
1112,0.67178+0.7002i
1113,-0.27048-0.50853i
1114,-0.62987-0.43038i
1115,-0.34349+0.95441i
1116,-1.1088+1.1441i
1117,0.33041-0.88575i
1118,0.76092+0.80594i
1119,0.78122-0.81954i
1120,-0.27549+0.34824i
1121,0.62013+0.80007i
1122,-0.33426-0.13744i
1123,0.12943+1.06i
1124,0.96836-0.26059i
1125,0.68011+0.66901i
1126,-0.75699-0.7512i
1127,-0.59599+0.72479i
1128,0.97482-0.32232i
1129,0.046787+1.0429i
1130,0.72303+0.61482i
1131,-0.716-0.69159i
1132,-0.96128-1.027i
1133,1.0137+0.27756i
1134,0.42974-0.40523i
1135,-1.0079-0.89193i
1136,-0.81387+0.71658i
1137,-0.99376+0.88768i
1138,0.48022+0.30509i
1139,-0.47149+0.53742i
1140,0.87616+0.9198i
1141,0.90266-0.92696i
1142,-0.76001-0.46016i
1143,-0.7272+0.71856i
1144,0.30341-0.97021i
1145,-1.0261+0.73942i
1146,-0.6738+0.62895i
1147,-1.0488+0.96984i
1148,0.91646-0.91559i
1149,-0.85309-0.40313i
1150,0.66795+0.67882i
1151,0.11523+0.13722i
1152,0.70073+0.6724i
1153,1.0067-0.42026i
1154,-0.98926-0.27326i
1155,-0.8518+0.75901i
1156,-0.33355-1.035i
1157,-0.2963-0.95232i
1158,-0.37733+1.0133i
1159,0.30661+0.30956i
1160,-0.87628+0.3579i
1161,-0.75244-0.69111i
1162,0.69782+0.72869i
1163,-0.67881-0.74583i
1164,0.71394+0.74587i
1165,-0.72153-0.6627i
1166,-0.27863+1.0279i
1167,-0.77742-0.87007i
1168,0.40799+1.1045i
1169,-0.50262+0.90782i
1170,1.0227+1.0325i
1171,1.1537-0.39017i
1172,0.15566+0.37168i
1173,-0.67315+0.66092i
1174,0.2657-0.40793i
1175,-0.73528+0.18706i
1176,0.87208-0.72014i
1177,0.48921+0.33497i
1178,0.3856-0.98889i
1179,0.24033+1.052i
1180,-1.069+0.43562i
1181,-0.64857-0.76241i
1182,-0.2996+0.37236i
1183,0.4858-0.48688i
1184,-0.51878+0.38464i
1185,-0.15243+1.0995i
1186,-1.0157-0.34069i
1187,0.68593+0.78551i
1188,-0.88037+0.50724i
1189,-0.89754+0.86912i
1190,-0.77246+0.64824i
1191,-0.3008-0.25949i
1192,0.40779-0.32803i
1193,0.78723+0.66152i
1194,-0.60607-0.68658i
1195,-0.53367+0.17902i
1196,-1.0421+0.92542i
1197,1.0978-0.33626i
1198,0.88925-0.99515i
1199,-0.93529+0.3304i
1200,-0.8631+0.68476i
1201,0.2829-0.98928i
1202,-1.1305+0.52453i
1203,0.25089+0.31071i
1204,-0.37875-0.99161i
1205,-0.68612+0.7809i
1206,-0.79961+0.79503i
1207,-0.32397-0.97911i
1208,-0.59644+0.7135i
1209,0.21425+0.3771i
1210,-0.33791+0.95657i
1211,0.627+0.7669i
1212,-0.8618+1.0486i
1213,0.94315+0.938i
1214,-0.82691+0.75139i
1215,0.25373-1.2365i
1216,-1.236-1.0702i
1217,0.41864-0.78905i
1218,0.55807+0.75774i
1219,0.21421+0.34007i
1220,-0.97666-1.0024i
1221,0.10885+0.46208i
1222,0.86132-0.43683i
1223,1.0032+1.1757i
1224,-1.0145+0.39986i
1225,0.17838-0.37926i
1226,0.67321-0.71482i
1227,-0.65368+0.69358i
1228,-0.69286-0.85913i
1229,0.43855+1.09i
1230,-0.55787+0.69279i
1231,0.66824-0.73694i
1232,0.20638+1.0746i
1233,0.40223+0.23863i
1234,-0.71517+0.71416i
1235,-1.0918-0.98044i
1236,-0.68289+0.75354i
1237,0.2678-0.72935i
1238,0.38679-0.33715i
1239,0.87688+0.81905i
1240,0.55392+0.00036326i
1241,0.23119-0.36656i
1242,-1.0354+0.46315i
1243,0.69653-0.80016i
1244,-0.28665+0.42694i
1245,0.67627+0.68406i
1246,0.70377-0.7817i
1247,-0.9604-0.98979i
1248,1.0959-0.19999i
1249,0.25762-0.95779i
1250,-0.014742+0.79453i
1251,0.79296-0.7003i
1252,-0.677-0.7622i
1253,-0.10426+0.87268i
1254,-0.29644+0.98876i
1255,0.50143-0.49125i
1256,-1.0303-1.0603i
1257,-1.0905+0.7096i
1258,-0.70192+0.60301i
1259,-0.35107+0.3067i
1260,0.52403+0.22754i
1261,0.97562-0.94058i
1262,0.58545-0.72988i
1263,-0.0067103+0.40841i
1264,-0.37974-0.87292i
1265,-0.79592+0.70746i
1266,-0.88428+0.34356i
1267,0.64974-0.66296i
1268,-0.66645-0.6138i
1269,0.33355+0.27556i
1270,0.70598+1.1312i
1271,-0.67285-0.69695i
1272,0.70913+0.68127i
1273,0.77671-0.67754i
1274,0.48053-0.94629i
1275,0.84688+0.88701i
1276,-0.76829+0.67453i
1277,-0.18549-1.0216i
1278,1.1725+0.77706i
1279,1.0078+0.38399i
1280,0.78956-0.66082i
1281,-0.77591+0.76013i
1282,0.69578+0.68764i
1283,0.74596+0.72759i
1284,-1.1852+0.16433i
1285,0.41761-0.37495i
1286,0.47463+0.75431i
1287,0.47759+1.1744i
1288,-1.0414-0.79527i
1289,0.76845+0.78738i
1290,0.77144+1.0676i
1291,0.63219-0.85261i
1292,-0.29138+1.1512i
1293,0.084042+0.26074i
1294,-1.0258-0.42385i
1295,0.95826+0.39296i
1296,0.77137-0.55783i
1297,0.26973+0.34218i
1298,-0.75356+0.61571i
1299,0.90038+0.64904i
1300,0.84941-0.80658i
1301,0.07696+1.0216i
1302,0.80744-0.63364i
1303,0.73375-0.71645i
1304,0.23907+0.38579i
1305,0.28526-0.12187i
1306,0.12839+0.73172i
1307,-0.69938-0.77554i
1308,-0.68641+0.73115i
1309,-0.62839-0.11032i
1310,-0.15303-0.76218i
1311,0.78439+0.69142i
1312,0.84192-0.90274i
1313,0.61831-0.63885i
1314,-1.0698+0.43476i
1315,-0.11185+0.12493i
1316,-0.87073-0.38857i
1317,-0.24501-0.8778i
1318,0.34703+1.0646i
1319,0.22239+0.33418i
1320,0.66734+0.73072i
1321,-0.47661-0.22982i
1322,-0.44343-0.35163i
1323,0.68051-0.6705i
1324,0.79679+0.95613i
1325,1.0752-1.136i
1326,-0.19408-0.85485i
1327,-0.71489-0.72341i
1328,-0.95014+0.90884i
1329,-0.74942-0.62572i
1330,-1.0147+0.83i
1331,0.30776-0.38462i
1332,0.83626-1.0878i
1333,0.95075+0.33292i
1334,-0.64342+0.69352i
1335,-0.31838+0.87635i
1336,0.86839+0.15748i
1337,0.75307+0.74202i
1338,0.9138+0.89903i
1339,1.2264+0.43531i
1340,0.053084+0.053728i
1341,-0.29394+0.94931i
1342,-0.58995+0.69383i
1343,-0.6799-0.79156i
1344,0.30887+0.27387i
1345,-0.97209+0.22254i
1346,-0.72941+0.65534i
1347,1.0758-0.98214i
1348,0.48384+0.2319i
1349,-0.41972-0.22304i
1350,0.29128-0.89894i
1351,0.66257-1.0943i
1352,-0.84826+0.90876i
1353,-0.3345+0.99896i
1354,0.33257-0.32207i
1355,-0.1648+1.0935i
1356,0.11877-0.35146i
1357,0.72169-0.61548i
1358,-0.39437-0.32416i
1359,-0.7061-0.85806i
1360,0.7523+0.71148i
1361,-0.16665+0.10258i
1362,0.82882+0.71776i
1363,-0.60269+0.67894i
1364,0.2538+0.3045i
1365,-0.978-0.90737i
1366,0.83944+0.71181i
1367,0.76131+0.72094i
1368,-1.0038-0.88782i
1369,-0.65716-0.5989i
1370,0.81043-0.75455i
1371,0.90442+0.89371i
1372,-0.68242+0.67467i
1373,0.10688+0.48391i
1374,-0.78247+1.1234i
1375,0.55712-0.75693i
1376,1.0401+0.40494i
1377,0.38952+0.29962i
1378,-1.1793+0.21995i
1379,-0.77373+1.1113i
1380,-0.7537+0.87905i
1381,1.0248-0.32427i
1382,0.73652-0.77212i
1383,-0.85554+0.33965i
1384,0.33793-0.88494i
1385,0.78745+0.71218i
1386,-0.70136-0.63526i
1387,0.45505+0.63806i
1388,-0.16701-0.40899i
1389,-0.71514+0.73262i
1390,0.49817-0.6473i
1391,-0.87493+0.34047i
1392,0.91881+0.96504i
1393,-0.71673+0.71254i
1394,-0.68742+0.72529i
1395,-0.88743+0.38137i
1396,0.70694-1.1494i
1397,-0.79595+1.0394i
1398,0.88083+0.5519i
1399,-0.68796-0.76076i
1400,0.73656+0.66385i
1401,0.3447-0.29813i
1402,-0.40632-0.21159i
1403,0.34865-0.91798i
1404,0.73316+0.70948i
1405,0.36546-0.34826i
1406,0.39026+0.78312i
1407,-0.78843+0.616i
1408,0.87852-0.90745i
1409,0.43878-1.112i
1410,0.93795-0.23878i
1411,-0.23859-0.24941i
1412,-1.0328+0.83055i
1413,-0.78428+0.41876i
1414,-1.1906-1.0517i
1415,-0.35993+1.1956i
1416,-0.87023-1.0055i
1417,0.23978-0.77145i
1418,0.62778+1.246i
1419,-0.26283+0.40044i
1420,0.73422-0.43173i
1421,-0.71964-0.61872i
1422,-0.3933+0.58792i
1423,-0.43953-0.84973i
1424,-0.64372-0.68286i
1425,-1.0411+0.51702i
1426,0.27937-1.0742i
1427,-1.1136-0.64777i
1428,-0.71477-0.75451i
1429,0.22934-0.92869i
1430,0.96978-0.37783i
1431,-0.92159-0.44476i
1432,0.4998+0.37797i
1433,0.66737+0.7114i
1434,0.64679-0.68873i
1435,-0.77959-0.76444i
1436,0.74724-0.69468i
1437,0.72461-0.62851i
1438,-0.1395-0.41267i
1439,1.0258+0.31336i
1440,0.54793-0.69405i
1441,-0.89567-0.44436i
1442,-0.77924-0.68822i
1443,-0.14191+0.70409i
1444,0.91731+0.32616i
1445,0.74215+0.73454i
1446,-0.68373-0.70727i
1447,-0.78407+0.14901i
1448,-0.35104-0.88553i
1449,-0.71404-0.58596i
1450,0.63217+0.67944i
1451,0.58311-0.55349i
1452,1.0167-0.93778i
1453,0.9097-0.50661i
1454,0.16236+0.44533i
1455,-0.93873+0.96289i
1456,0.94086-0.3133i
1457,0.87986+0.86299i
1458,-0.71971-0.75578i
1459,0.92111+0.34951i
1460,0.28679-0.70186i
1461,-0.68126-0.73967i
1462,-0.73389+0.70333i
1463,-0.95278+0.2773i
1464,0.81269+0.70805i
1465,-0.29147-0.88486i
1466,0.84622+1.1178i
1467,0.40079+1.0475i
1468,0.31872-0.93491i
1469,-1.168+0.71448i
1470,0.56076-0.72134i
1471,-0.38548-0.29925i
1472,-1.0185+0.22419i
1473,0.6577+0.7492i
1474,-0.47609-1.1676i
1475,-0.11666+0.68316i
1476,0.079584+0.85041i
1477,0.36984-0.24756i
1478,0.3821+0.92368i
1479,0.86445+0.26123i
1480,0.606+0.58036i
1481,-1.1128+1.1403i
1482,0.46794+0.11812i
1483,1.0146-0.41243i
1484,-0.73487+0.80856i
1485,0.28339-0.38163i
1486,0.71737-0.64552i
1487,0.35684-0.25774i
1488,-0.42454-0.16588i
1489,0.71734-0.7228i
1490,0.94949+0.34634i
1491,0.76646-0.14209i
1492,0.27127-0.9394i
1493,0.99374-0.83105i
1494,-0.2656-0.69089i
1495,-0.55166-0.79425i
1496,0.57833+0.68846i
1497,-1.0624-0.37765i
1498,0.71928+0.01938i
1499,-0.28115+0.95384i
1500,-0.67287-0.52815i
1501,0.85024+0.38582i
1502,-0.45144-0.39756i
1503,0.31151-0.26624i
1504,0.945-0.4727i
1505,0.857-0.38936i
1506,0.18806-0.1162i
1507,0.67764+0.70763i
1508,0.90744-0.15184i
1509,-1.0689+1.1265i
1510,-0.73324+0.69427i
1511,-0.43974-1.1703i
1512,-0.8639-0.33499i
1513,-0.79667+0.71611i
1514,-0.9374-0.3309i
1515,0.6936-0.48932i
1516,-0.76027-0.80301i
1517,-1.0367-0.24574i
1518,0.78913+0.73027i
1519,0.25249+0.93832i
1520,-0.9386-1.0175i
1521,0.91661+1.0232i
1522,-0.80997-0.60932i
1523,0.66374-0.71203i
1524,-0.94104+0.29655i
1525,0.47523-0.74076i
1526,0.186-0.61094i
1527,0.19869+1.121i
1528,0.63609+0.6758i
1529,-0.62804+0.77448i
1530,-0.68031+0.78352i
1531,0.98909+0.73929i
1532,0.6784-0.70132i
1533,-0.32116+1.2352i
1534,0.67206-0.67578i
1535,0.70702+0.76272i
1536,0.2838+1.1947i
1537,-1.0428+1.0686i
1538,0.99208-0.95825i
1539,-0.69768+0.68782i
1540,0.63683+0.19597i
1541,1.0929-0.42198i
1542,0.062592+1.0645i
1543,0.85047+0.87577i
1544,0.32409+0.86929i
1545,0.83387+0.63718i
1546,-0.75665-0.74297i
1547,-0.32898+0.20636i
1548,0.8853-0.34177i
1549,0.85662-0.85848i
1550,-1.0945+0.88585i
1551,-0.74286+0.78934i
1552,0.221+0.16376i
1553,0.68537-0.72723i
1554,0.69431-0.6089i
1555,-0.14344-0.78739i
1556,-0.30225-0.31588i
1557,0.58793-0.63284i
1558,-0.15268+0.37565i
1559,0.44541+0.30626i
1560,-0.7277-0.70374i
1561,0.75119+0.82199i
1562,-0.96296-0.38614i
1563,0.81424+0.49313i
1564,0.75869+0.10602i
1565,0.78792+0.7485i
1566,0.73598-0.81743i
1567,0.75384-0.72935i
1568,0.35184-0.99707i
1569,-0.28123-0.98466i
1570,-1.0355+0.12714i
1571,0.42419-0.36587i
1572,-0.4086-0.38721i
1573,-0.72142+0.6429i
1574,-0.77933+0.38311i
1575,0.71363-0.79091i
1576,-0.82857+0.69228i
1577,-1.0539-0.48003i
1578,1.0841+0.18159i
1579,-0.37652+0.37639i
1580,0.75366-0.73979i
1581,0.46445-0.54499i
1582,-0.69862-0.76047i
1583,0.67794+0.82267i
1584,-0.7154-0.70847i
1585,-0.44329+0.73931i
1586,-0.82206-0.70733i
1587,-0.3056-1.0762i
1588,-0.65774-0.70252i
1589,-0.75573+0.6313i
1590,-0.41664-0.30599i
1591,-1.1193+0.16819i
1592,1.1001-0.84789i
1593,-0.7579+0.75205i
1594,0.17824+1.144i
1595,1.0768-1.0641i
1596,0.75453+0.18373i
1597,-0.96072-1.0207i
1598,0.16248-0.94444i
1599,0.6158+0.7625i
1600,-0.71423+0.40663i
1601,0.5987-0.78831i
1602,0.76526+0.54965i
1603,-0.95526+0.96874i
1604,0.59025-0.75746i
1605,-1.0641-0.078184i
1606,-0.35988+0.91693i
1607,1.1165+1.0281i
1608,0.77816+0.67851i
1609,-0.86061+0.96902i
1610,-0.84395+0.13053i
1611,0.9381-0.97867i
1612,-0.68664-0.66004i
1613,0.023895-0.23285i
1614,-0.23805-0.93878i
1615,-0.21898+0.81084i
1616,-0.62156+0.74784i
1617,-0.78124+0.73766i
1618,0.79911-0.70049i
1619,-0.7786-0.72698i
1620,0.73921+0.79699i
1621,0.53753+1.0329i
1622,1.1376-0.46975i
1623,-0.62827-0.82493i
1624,0.2802-0.24182i
1625,-0.79355+0.64959i
1626,-0.85384+0.82346i
1627,-0.66404+0.6321i
1628,0.27475+1.0028i
1629,0.99485-0.99645i
1630,0.64659+0.72134i
1631,0.69036-0.18015i
1632,0.87693-0.95783i
1633,-1.0324-0.4084i
1634,0.38598+0.35469i
1635,1.0171-0.19991i
1636,0.70256+0.568i
1637,0.76578+0.75939i
1638,-0.9777+0.77401i
1639,0.85488+0.74807i
1640,-0.31765-0.41641i
1641,-0.93583+0.32561i
1642,-0.70195+0.74699i
1643,-0.63457+0.70033i
1644,-0.97155+0.25719i
1645,0.94597+0.24936i
1646,0.65842-0.70102i
1647,0.29836-0.27628i
1648,1.0629-0.93361i
1649,0.65855-0.65557i
1650,-0.97291+0.91046i
1651,-0.32655+0.20167i
1652,-0.65063+0.73568i
1653,-0.66947+0.65335i
1654,-0.93958-0.93815i
1655,-0.26683-0.78564i
1656,1.0302-1.17i
1657,1.1206-1.0963i
1658,-0.97729-0.57958i
1659,-0.48409+1.0875i
1660,-0.28714+1.0666i
1661,0.67393+0.53442i
1662,-0.35711+1.0232i
1663,-0.66166+0.65906i
1664,0.70316-0.74449i
1665,0.26939-0.94433i
1666,-1.1637-0.15566i
1667,0.58762+0.67573i
1668,-0.66492-0.74923i
1669,-0.75482+0.69356i
1670,0.58965+0.57772i
1671,-0.74302-0.63902i
1672,-0.73543-0.90863i
1673,1.0342+0.37818i
1674,-0.31292-0.19047i
1675,0.86763-0.31264i
1676,0.85897-0.29777i
1677,-0.75067+0.751i
1678,-0.78458-0.14625i
1679,-0.18035+0.91123i
1680,0.69178-0.77788i
1681,-1.1435-1.0403i
1682,-0.56336+0.5262i
1683,0.68085-0.75679i
1684,-0.72674+0.45813i
1685,1.0754+0.84034i
1686,0.36573-0.95646i
1687,1.093-0.72734i
1688,-0.6288+0.75902i
1689,0.62986-0.68078i
1690,-0.75805+0.69714i
1691,0.70566+0.64905i
1692,-0.96999+0.95466i
1693,-1.0777-0.14899i
1694,0.96919-0.94647i
1695,0.96516-1.0521i
1696,-1.0645+1.0785i
1697,0.83131-1.0248i
1698,0.70355+0.61868i
1699,-0.58072-0.73944i
1700,-0.63753+0.75743i
1701,-0.62473-0.76981i
1702,0.70265-0.71856i
1703,0.32914-0.97343i
1704,-0.77392-0.62881i
1705,-0.74644+0.72481i
1706,0.86302-0.31568i
1707,-0.97437-0.33994i
1708,0.79813-0.33504i
1709,-0.68611+0.68784i
1710,0.099719-0.33473i
1711,-0.65293+0.67889i
1712,-0.32583+0.38032i
1713,0.9857+0.25707i
1714,0.8077-0.6428i
1715,-0.95729+0.28014i
1716,0.68255+0.66771i
1717,-0.69792+0.66856i
1718,0.85571+0.16029i
1719,0.63702+0.84514i
1720,-0.79669+0.73058i
1721,0.65211+0.6606i
1722,-0.79404-0.6061i
1723,1.0107+0.26891i
1724,1.0147-1.0185i
1725,-0.82861+0.70666i
1726,1.0287-0.31265i
1727,0.96801-0.36688i
1728,0.32505-0.94899i
1729,0.79381-0.76966i
1730,1.0522+0.21554i
1731,-0.78217+0.69493i
1732,0.44124-0.99944i
1733,0.67447-0.65552i
1734,-0.64693+0.18083i
1735,-0.84725+1.0569i
1736,1.0246-0.92463i
1737,-0.32403-0.22765i
1738,-0.051084+0.41578i
1739,-0.15375+1.02i
1740,0.72919+0.65096i
1741,0.84241+0.47333i
1742,0.43423+1.1658i
1743,-0.41922+0.42123i
1744,0.28376-0.93137i
1745,-0.30333+0.085673i
1746,0.18525+0.66504i
1747,0.30487-0.25808i
1748,0.75215+0.71276i
1749,-0.69605-0.73866i
1750,-0.64327-0.6492i
1751,0.3989+0.51524i
1752,-0.71431+0.63701i
1753,-0.34422+0.26063i
1754,0.40697-0.82202i
1755,1.1073+0.41471i
1756,-1.0115+0.79049i
1757,-0.832+0.70164i
1758,-0.85739+0.27337i
1759,-0.68604-0.74614i
1760,1.0519-0.34065i
1761,-1.0366-0.87762i
1762,0.1105-0.95867i
1763,0.91231+0.86878i
1764,0.6325-0.66282i
1765,0.91134-0.26562i
1766,-0.9905+0.4201i
1767,-0.78852-1.193i
1768,-0.3143+1.0444i
1769,-0.6667-0.65372i
1770,0.66545+0.73638i
1771,0.7725+0.88201i
1772,-1.0928+1.0125i
1773,-0.75648+0.15909i
1774,-0.22017-0.13647i
1775,-0.74924-0.7679i
1776,0.64159+0.6801i
1777,0.81033-0.18326i
1778,0.4571+0.10415i
1779,-0.73331+0.76727i
1780,0.6946-0.68813i
1781,0.66922-0.74687i
1782,-0.92284+0.84978i
1783,0.574-0.83194i
1784,0.35323+0.90832i
1785,0.42279-0.47434i
1786,1-1.0089i
1787,-1.0827+0.93007i
1788,0.69166-0.74628i
1789,0.4115-1.0108i
1790,-0.75431+0.75162i
1791,0.77385+0.73541i
1792,-0.097336+1.0225i
1793,-0.70644+0.63986i
1794,0.67296+0.73829i
1795,1.0333-0.82786i
1796,0.69404-0.76415i
1797,0.30179+0.15979i
1798,0.76088-0.79656i
1799,-0.78568-0.5741i
1800,0.65971+0.8138i
1801,-0.73806+0.74962i
1802,-0.68861+1.1276i
1803,0.42904+0.91449i
1804,0.79019-0.68048i
1805,-0.75808-0.48978i
1806,-0.86244+0.31776i
1807,0.80551-0.38099i
1808,0.77266-0.61562i
1809,-0.10605-0.12981i
1810,0.39688+0.86315i
1811,-0.96139-1.1504i
1812,0.60609+0.79666i
1813,-0.62367+0.83167i
1814,0.57832-0.79086i
1815,-1.0365+0.82449i
1816,0.78816+0.64529i
1817,0.29584+0.30546i
1818,0.62105+0.6446i
1819,-0.26879-0.39588i
1820,-0.51845-1.1411i
1821,0.99719+0.37979i
1822,-0.30739-0.31928i
1823,-0.28179-0.96957i
1824,-0.34595-0.93974i
1825,0.75524+0.63328i
1826,0.18418+0.14078i
1827,-0.69361+0.73282i
1828,-1.1073-0.5364i
1829,0.81011-0.82882i
1830,-0.9046-0.20835i
1831,-0.20771-0.49256i
1832,-0.75665+0.73453i
1833,0.70887+0.65446i
1834,-0.83645+0.62117i
1835,0.92388+1.022i
1836,1.0192+0.94385i
1837,0.69896-0.68158i
1838,-0.51204+0.48961i
1839,-0.73694-0.6449i
1840,-0.40425+0.88151i
1841,-0.70412-0.72085i
1842,-0.75967+0.41742i
1843,-0.7799+0.69433i
1844,-0.8151+0.67272i
1845,-0.6606-1.0252i
1846,0.7776+0.74557i
1847,0.53535+0.45446i
1848,-0.90788-0.42171i
1849,1.1382+0.4377i
1850,1.0887-1.0254i
1851,1.0194+1.0891i
1852,-0.74587+0.6585i
1853,0.89947+0.18379i
1854,-0.44901+0.038934i
1855,1.1355+0.82159i
1856,0.22921+0.82241i
1857,-1.0126+0.79487i
1858,-0.87018+0.32847i
1859,-0.69+0.65044i
1860,-0.95529+0.95001i
1861,0.43967+0.74163i
1862,-0.40434-0.3989i
1863,0.91656-1.0588i
1864,0.49647-0.3892i
1865,0.66629-0.62776i
1866,-0.28038-0.32445i
1867,-0.86533-0.2018i
1868,0.84654-0.81903i
1869,0.36556-0.97824i
1870,0.81431-0.65845i
1871,-0.70581-0.60732i
1872,0.72437+0.71464i
1873,0.94143+0.9365i
1874,0.68049+0.70845i
1875,1.0485+0.13791i
1876,0.095896-0.81271i
1877,-0.56464-0.96229i
1878,-0.73667+0.59293i
1879,-0.33884-0.92132i
1880,-0.68211+0.55161i
1881,-0.66822-0.67915i
1882,0.71728-0.62731i
1883,-0.69016-0.65881i
1884,0.26887+0.26126i
1885,-0.77523+0.66505i
1886,-0.74281-0.78788i
1887,1.0503-0.77608i
1888,-1.1193-1.0829i
1889,-0.98932-0.34884i
1890,0.27666-0.90966i
1891,0.511-0.54858i
1892,0.41473+1.1363i
1893,-0.89629-0.71506i
1894,-0.72244-0.73047i
1895,-0.98279+0.99444i
1896,-0.39842-0.93951i
1897,-0.54707-0.16782i
1898,0.76926-0.82712i
1899,0.74722+0.71225i
1900,-0.96022-0.30608i
1901,-0.58296+1.1194i
1902,-1.0818-1.0214i
1903,0.36448+1.0202i
1904,-0.39159+0.34865i
1905,-1.1085+0.02036i
1906,-0.62057+0.68546i
1907,-1.0008+0.77885i
1908,-0.58953+0.64267i
1909,-0.80798+0.065356i
1910,0.78921-0.85885i
1911,-0.68178+0.84441i
1912,0.7668+0.72342i
1913,-0.99856+0.28844i
1914,-0.62127-0.67365i
1915,0.32608-0.25361i
1916,1.0458-0.36351i
1917,-0.57521-0.81509i
1918,0.62724+0.67162i
1919,-0.91788+0.93998i
1920,-0.22487-0.3672i
1921,0.7298+0.66987i
1922,0.3322+0.85267i
1923,-0.67424+0.72987i
1924,-0.91996-0.32721i
1925,0.9378-0.28153i
1926,0.83628+0.67111i
1927,-0.71821-0.79518i
1928,0.16876-1.1091i
1929,-0.72247-0.70606i
1930,0.37721+1.0174i
1931,0.35489+0.89883i
1932,0.33554-0.80634i
1933,-0.6343+0.78211i
1934,-0.9028-0.90811i
1935,-0.39158+0.90306i
1936,-0.12605-0.42566i
1937,1.0224-0.36488i
1938,0.68592-0.61309i
1939,-0.319-0.29381i
1940,1.027+0.0050881i
1941,0.69805-0.67183i
1942,0.58866-0.67681i
1943,-0.25944-0.30603i
1944,0.90654-0.17273i
1945,0.14182-0.14185i
1946,-0.5766-0.47245i
1947,-0.90038+0.26876i
1948,-0.70244+0.62453i
1949,0.19997-0.133i
1950,0.35924-0.28328i
1951,0.72713+0.64616i
1952,0.93307+0.26525i
1953,0.73629-0.46139i
1954,-0.33252+0.19374i
1955,0.54762-0.17999i
1956,-0.67306+0.70719i
1957,-1.0185+0.93431i
1958,-0.37259+0.26806i
1959,-0.9668-0.93904i
1960,-0.25679-0.93573i
1961,0.72178+1.1733i
1962,-0.55743-0.75207i
1963,0.10828-1.0558i
1964,-0.77412+0.64033i
1965,0.077211+0.22448i
1966,-0.94481+0.32922i
1967,-0.11983+1.0615i
1968,0.34038+0.99762i
1969,-0.9841+0.22939i
1970,-0.81776-0.70056i
1971,-0.86434+0.39525i
1972,0.036063+0.51504i
1973,-0.92886+0.28594i
1974,1.114+0.65743i
1975,0.66035+0.5334i
1976,0.93731+1.0508i
1977,0.64269-0.086728i
1978,-0.78125-0.71523i
1979,-0.99252+0.97453i
1980,0.4449+0.73971i
1981,-0.67486-1.0149i
1982,0.716+0.80666i
1983,-0.94901-0.91476i
1984,-0.33286-1.0906i
1985,-0.36276-0.39135i
1986,-0.77577+0.44041i
1987,0.83399+0.64226i
1988,-0.1699+1.1609i
1989,-0.16847-0.40796i
1990,0.68708-0.77949i
1991,0.4281+0.18552i
1992,0.5001+1.0635i
1993,-0.45883-0.65633i
1994,1.1208+0.19806i
1995,0.72996-0.15564i
1996,-0.28881+0.14494i
1997,-0.15272-1.0689i
1998,0.64185-0.69402i
1999,0.95595-1.0749i
